ISIN,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
DE0005140008,,48115758.0,53766218.0,68336331.0,64596535.0,60147777.0,54632633.0,57860242.0,73651076.0,98788078.0,135649246.0,74791781.0,63282606.0,64763425.0,70944928.0,73022321.0,57198685.0,51522862.0,51492780.0,47370176.0,51195599.0,45229251.0,41198285.0,39755442.0,38111577.0,43738754.0,66759718.0,71501252.0
DE0005190003,,36650945.0,33443000.0,32998707.0,33121063.0,45390214.0,51662874.0,57784646.0,56395999.0,63574739.0,83035191.0,68120232.0,70710712.0,83511678.0,90651706.0,105252069.0,102815153.0,91200072.0,100475180.0,101761638.0,122731629.0,111791562.0,115230911.0,119070262.0,125663032.0,156025408.0,167977389.0,146855951.0
DE0005200000,,3800705.0,3536929.0,3841574.0,3911184.0,5090592.0,5813862.0,5925093.0,5773047.0,6643047.0,8162998.0,7646031.0,8019675.0,8553191.0,7419844.0,8272466.0,8301400.0,7129171.0,7288061.0,7296864.0,8775962.0,8294916.0,8462356.0,8450031.0,8615971.0,9626727.0,10205163.0,10159651.0
DE0005408884,,565230.0,600679.0,897859.0,945289.0,1195793.0,1343491.0,1625620.0,1871131.0,2735384.0,3508264.0,3728851.0,3013820.0,4081437.0,4875635.0,5216868.0,5296196.0,4654587.0,4908421.0,4788915.0,6122784.0,5850046.0,5358179.0,4972032.0,5782679.0,5572499.0,5502127.0,5253481.0
DE0005439004,,7656329.0,8877628.0,9440602.0,9673162.0,12246941.0,14350397.0,16418999.0,16725881.0,19315438.0,24634851.0,31038327.0,28037751.0,35967728.0,40181358.0,44835946.0,45056823.0,39140338.0,42764766.0,43821708.0,54737202.0,50923648.0,49182291.0,45374322.0,38143434.0,43116119.0,44744675.0,40967632.0
DE0005470405,,,,,,7260158.0,7856738.0,8827685.0,8642648.0,9009633.0,9795004.0,8420750.0,7055584.0,9831889.0,11558517.0,12455266.0,11219934.0,9081327.0,8613560.0,8320283.0,12019685.0,8253630.0,7521357.0,7342205.0,8536894.0,8848843.0,7252828.0,6566126.0
DE0005552004,,16654718.0,21739602.0,30527257.0,28743155.0,42140695.0,49786712.0,56263621.0,53903531.0,78555329.0,94143509.0,69755466.0,64460165.0,71089252.0,69586884.0,76029992.0,74463865.0,64236267.0,64563547.0,61960661.0,75177756.0,70586486.0,70039739.0,80357691.0,92346889.0,103319649.0,88319434.0,86832526.0
DE0005557508,,40556145.0,34481228.0,38209471.0,41599601.0,57635760.0,69470236.0,75438713.0,72047049.0,79595900.0,92667143.0,78965021.0,90185074.0,86196115.0,77258315.0,79669056.0,81286397.0,71073918.0,75461847.0,78993521.0,93215989.0,86763463.0,89047697.0,121486791.0,122900996.0,124939580.0,120956078.0,119408390.0
DE0005773303,,1428884.0,1302820.0,1433755.0,1361078.0,1936185.0,2282124.0,2604252.0,2526071.0,2781646.0,3452265.0,2691157.0,2752194.0,3030486.0,3123368.0,3344596.0,3462499.0,2716231.0,2832926.0,2794898.0,3650183.0,3988968.0,4097713.0,2017182.0,2421215.0,3494899.0,4321557.0,4566170.0
DE0005785604,,4901964.0,4813957.0,5692361.0,6303361.0,8058851.0,8788598.0,9476760.0,9535923.0,13981538.0,16884820.0,15818359.0,19763170.0,22055468.0,21762943.0,26718423.0,27772717.0,26609899.0,30515895.0,31849211.0,42146010.0,38452719.0,39153741.0,43635841.0,42385107.0,44681843.0,24088591.0,22519356.0
DE0005785802,,3573802.0,3527637.0,4255758.0,4689752.0,5742299.0,6024037.0,6496968.0,6611852.0,8781054.0,10443764.0,9247569.0,11250502.0,12609179.0,12058543.0,14643970.0,14849588.0,13600341.0,16846538.0,17906835.0,22118474.0,18976208.0,19324819.0,21481799.0,19903248.0,21222800.0,21014854.0,19943765.0
DE0005810055,,,,655476.0,654706.0,1256975.0,1883378.0,1989846.0,2110136.0,2601298.0,3581224.0,3447053.0,3012401.0,2990579.0,2941725.0,3025477.0,2996669.0,2726553.0,3048864.0,2889675.0,3485634.0,3596642.0,3673766.0,4522000.0,5076046.0,5838726.0,6609752.0,7299168.0
DE0005909006,,4555047.0,3551924.0,3389043.0,3136439.0,4248100.0,5673647.0,7087564.0,7501456.0,9742314.0,12803173.0,12494237.0,13367102.0,11056318.0,10812318.0,11653769.0,11374851.0,8731051.0,7064929.0,4591448.0,5030009.0,4762265.0,4784499.0,4163069.0,4222018.0,4717632.0,4845589.0,5195862.0
DE0006047004,,4442334.0,6210809.0,6354805.0,5759825.0,7052971.0,7927405.0,9031531.0,9431486.0,11980580.0,16101131.0,18166974.0,15510566.0,16241673.0,16994511.0,19202257.0,18838540.0,14308592.0,14677170.0,16389521.0,21474864.0,20728229.0,20844952.0,21177282.0,21147254.0,23079529.0,22877194.0,21821486.0
DE0006048432,,12386108.0,11044297.0,11926985.0,11246161.0,10365827.0,11739696.0,13805232.0,14473716.0,16529769.0,19379523.0,18095137.0,18937205.0,20840290.0,20555061.0,22612321.0,22108678.0,18634529.0,19717879.0,20224157.0,24911245.0,22820479.0,22241191.0,23154890.0,22667899.0,24503899.0,23240592.0,22264592.0
DE0006070006,,3563522.0,4943396.0,8946618.0,10480617.0,12889839.0,13106233.0,15566937.0,16503463.0,20121198.0,24386347.0,24461901.0,25345524.0,27837621.0,30667594.0,34963116.0,34732111.0,25067292.0,22996328.0,21514863.0,28147443.0,27388577.0,28585863.0,27609953.0,24149880.0,28685800.0,29983589.0,34348151.0
DE0006202005,,3625323.0,2620368.0,3802019.0,3955134.0,5089863.0,6023574.0,7743966.0,8644557.0,10960006.0,15107933.0,16005572.0,10907763.0,11467683.0,12960687.0,14240147.0,12496303.0,10254436.0,9267044.0,8529831.0,11181640.0,10640382.0,9451235.0,8529179.0,11033910.0,13734196.0,11656484.0,10326434.0
DE0006231004,,3605270.0,4119173.0,6797045.0,4345808.0,6114722.0,7778357.0,9629254.0,7998378.0,10880584.0,10604337.0,4543312.0,4378174.0,4523774.0,5296501.0,5216858.0,5374754.0,5063583.0,6783369.0,7091531.0,8946357.0,8938279.0,8818410.0,11164867.0,13090581.0,16421999.0,17348885.0,15138396.0
DE0006569908,,345978.0,409441.0,584812.0,716941.0,875309.0,650214.0,897051.0,633766.0,717131.0,882425.0,710446.0,702873.0,686744.0,693747.0,745849.0,677337.0,597986.0,607266.0,659528.0,773882.0,763713.0,783694.0,922628.0,1055683.0,1038404.0,1051600.0,1100157.0
DE0006599905,,4710913.0,5197848.0,6290997.0,6482818.0,8022459.0,8960414.0,6959313.0,7095795.0,8120347.0,10460703.0,9678228.0,10808703.0,12829234.0,13536176.0,15302556.0,14998349.0,13045532.0,14001340.0,16236386.0,19063091.0,17014153.0,17860183.0,21090797.0,22239755.0,24323378.0,22677779.0,21821074.0
DE0006602006,,12406644.0,7199536.0,8210875.0,7593040.0,8728967.0,7966465.0,5289959.0,5436576.0,5639066.0,7705821.0,6631812.0,6154515.0,6101321.0,7134673.0,7834332.0,5839765.0,5122214.0,5013424.0,4854375.0,5726905.0,5537065.0,5395763.0,5575281.0,5312717.0,5650562.0,5804737.0,5592583.0
DE0006969603,,343475.0,362319.0,431605.0,515011.0,976657.0,1585067.0,1994538.0,2148574.0,3073966.0,3518227.0,3232308.0,3433197.0,3737222.0,3963485.0,4479595.0,4035527.0,3371185.0,3692429.0,3919363.0,5144062.0,5330742.0,6084095.0,6296205.0,7687836.0,9261417.0,9292024.0,9094383.0
DE0007030009,,4687514.0,4388180.0,4190657.0,3963712.0,4907021.0,5285103.0,4448382.0,4175064.0,4708519.0,5936591.0,4954362.0,4771623.0,5508343.0,5866853.0,6442663.0,6235850.0,5317669.0,5649719.0,6054063.0,7333202.0,7050621.0,6916509.0,7066752.0,6391656.0,7012993.0,7751905.0,10057539.0
DE0007037129,,35635024.0,32937495.0,39597328.0,51701340.0,46683795.0,53213071.0,53432714.0,48976618.0,55623842.0,60852649.0,60825065.0,64446213.0,70041161.0,64744820.0,69536654.0,69473022.0,52347510.0,50531358.0,47107567.0,52777660.0,15353564.0,14513057.0,16464630.0,27706214.0,41975113.0,30858545.0,24985522.0
DE0007042301,,559001.0,598668.0,624396.0,600197.0,944153.0,1189770.0,1361755.0,1711365.0,2508010.0,3001351.0,2727908.0,3237030.0,3521805.0,3463077.0,3923818.0,4074100.0,1713405.0,1207979.0,1271276.0,1506288.0,1413918.0,1441794.0,1636069.0,1583804.0,1582120.0,1581470.0,1645780.0
DE0007100000,,149626690.0,145803974.0,151557359.0,131641221.0,160579074.0,169746598.0,185154598.0,181043533.0,196717230.0,147338623.0,122768032.0,110115669.0,134996529.0,140335547.0,156542730.0,159487987.0,147315776.0,162926214.0,165628648.0,204386881.0,191933313.0,191013951.0,185610800.0,151254509.0,164129189.0,165514409.0,150170988.0
DE0007164600,,4914325.0,4967759.0,5846915.0,6321276.0,7957767.0,8739587.0,9794120.0,10289500.0,12198974.0,15181664.0,14809303.0,14889697.0,17211329.0,18747849.0,22219242.0,22730506.0,19918574.0,22665369.0,23842329.0,29179825.0,28335514.0,30466916.0,32883552.0,31452190.0,33775053.0,33711497.0,35250379.0
DE0007236101,,68325619.0,66669824.0,73169097.0,75335500.0,87893756.0,91714198.0,97969968.0,95654170.0,87681733.0,109866210.0,100599536.0,103760481.0,107867697.0,96912404.0,106373782.0,98471821.0,81745555.0,84055786.0,86317402.0,103820277.0,95572152.0,96256126.0,66938682.0,73079291.0,80468893.0,84379747.0,78256130.0
DE0007257503,,53236489.0,42583327.0,43801032.0,42644133.0,55313755.0,66679632.0,73521464.0,67354635.0,77695106.0,95366402.0,87019540.0,91426812.0,92875447.0,87860538.0,91406644.0,83488720.0,67522378.0,63220607.0,63018663.0,26923646.0,24498270.0,23660983.0,25828829.0,23441721.0,24047672.0,23938436.0,23751923.0
DE0007297004,,4753793.0,4378058.0,4215464.0,4016240.0,4873635.0,5489639.0,6141973.0,6319287.0,7392596.0,8539056.0,7674331.0,8007258.0,8213356.0,8874307.0,10675727.0,10626494.0,7821330.0,7078227.0,6855075.0,8548230.0,7881947.0,7287048.0,8097235.0,8166363.0,9918735.0,10987159.0,10289612.0
DE0007314007,,3991465.0,3838329.0,4294928.0,4589495.0,4667157.0,4579779.0,4678764.0,4125045.0,4850304.0,5604671.0,4242830.0,3320374.0,3588711.0,3367999.0,3683736.0,3399433.0,2611195.0,2815932.0,2582453.0,3110766.0,2816755.0,2750561.0,2343696.0,2473032.0,2568256.0,2583968.0,2287727.0
DE0007500001,,,28963551.0,34728161.0,32729256.0,39782190.0,45012950.0,50818165.0,52920808.0,62946763.0,76576833.0,67455638.0,53564958.0,61642629.0,56114461.0,55848735.0,52015886.0,47831801.0,46089412.0,43013888.0,42402224.0,47880688.0,37566980.0,31930894.0,40348318.0,45004594.0,39644254.0,35781569.0
DE0007507501,,124548.0,111074.0,248777.0,220581.0,252817.0,299968.0,276019.0,272923.0,339113.0,414617.0,365104.0,357639.0,370648.0,386288.0,412988.0,405146.0,343297.0,371555.0,402867.0,528580.0,499376.0,482641.0,455486.0,486358.0,527604.0,528750.0,491881.0
DE0007664039,,77931587.0,73071188.0,79850768.0,78998682.0,96621404.0,111917771.0,115951179.0,115156336.0,136072179.0,161417459.0,145734296.0,146758108.0,175199565.0,209880281.0,263891677.0,266313928.0,229651175.0,232498531.0,234799717.0,286912763.0,270475257.0,279349541.0,268096337.0,282642694.0,305499522.0,348148689.0,334862099.0
DE0008232125,,13151097.0,12438102.0,14186943.0,14372008.0,18218993.0,19852727.0,22111572.0,21836285.0,25753484.0,33233050.0,31846724.0,31089497.0,37731255.0,37848711.0,41273307.0,40591830.0,34041932.0,34942581.0,34214856.0,44251694.0,41106450.0,40276084.0,16345548.0,18990833.0,35852694.0,38286374.0,38762421.0
DE0008402215,,4683361.0,4866300.0,5742646.0,6506525.0,9571444.0,11859298.0,11437920.0,10782500.0,10833293.0,12848690.0,10315325.0,14844655.0,15996213.0,16243265.0,19108748.0,18513651.0,15848250.0,17790961.0,17415668.0,21916078.0,21834531.0,24071322.0,28105752.0,29925161.0,35032263.0,2828214.0,4328733.0
DE0008404005,,65835451.0,67130975.0,70669461.0,73536631.0,99012114.0,111120278.0,119502846.0,112649363.0,125357671.0,152067144.0,112641619.0,123128806.0,129245151.0,124071956.0,137328420.0,137241426.0,113094623.0,117532252.0,116480726.0,139105713.0,120853697.0,125699111.0,147948319.0,130822222.0,128127702.0,108711395.0,112219277.0
DE0008430026,,53203202.0,33072621.0,37055879.0,35593324.0,46854484.0,59157567.0,59520727.0,57228836.0,59958689.0,68797750.0,57696736.0,81501277.0,87454099.0,82434950.0,91316250.0,86850403.0,72479335.0,68850706.0,67206363.0,77359309.0,65225124.0,71569000.0,78081897.0,79307145.0,79287296.0,64236244.0,64912434.0
DE000A0D6554,,93645.0,217506.0,254490.0,298392.0,464617.0,244103.0,308783.0,373471.0,666444.0,1107950.0,1454281.0,1650228.0,1342279.0,1212870.0,1472706.0,1932094.0,1967505.0,2648931.0,3669001.0,3828026.0,2820161.0,3631939.0,5594149.0,6149851.0,6229158.0,7009844.0,7528276.0
DE000A0D9PT0,,,,,,2465707.0,2413607.0,2499852.0,2597146.0,3134947.0,3818243.0,3488542.0,3642618.0,3738603.0,3862191.0,4627377.0,5058028.0,4439596.0,4834690.0,5114613.0,6263942.0,5237620.0,5117885.0,4783740.0,4731045.0,5831396.0,6833689.0,7723398.0
DE000A0S8488,,,,,,,,932715.0,1006899.0,1320093.0,1749046.0,1699037.0,1382296.0,1481856.0,1603403.0,1545667.0,1561649.0,1360726.0,1244636.0,1272702.0,1556945.0,1480695.0,1528847.0,1563504.0,1655439.0,1726827.0,1562881.0,1648514.0
DE000A0WMPJ6,,62643.0,82295.0,147415.0,206711.0,161829.0,113570.0,182476.0,168504.0,222756.0,318419.0,351382.0,422550.0,1082302.0,804763.0,312042.0,247194.0,219827.0,215564.0,212332.0,286540.0,308277.0,287084.0,323864.0,484575.0,506737.0,680430.0,653063.0
DE000A1EWWW0,,5751342.0,5204701.0,5445781.0,5263433.0,7002965.0,7796771.0,8443286.0,8020898.0,13083689.0,15266154.0,13828419.0,14483690.0,16556790.0,17576850.0,20383960.0,19590276.0,16486136.0,18438163.0,20847719.0,26390074.0,25132459.0,26140090.0,23869384.0,23987350.0,24628623.0,23146610.0,24427514.0
DE000A2GS401,,363634.0,355673.0,388850.0,506736.0,509875.0,525293.0,536166.0,529478.0,626635.0,920889.0,922761.0,1182269.0,1545936.0,1446736.0,1434443.0,1314884.0,973054.0,951674.0,942187.0,1093243.0,992811.0,984795.0,1004196.0,941964.0,1048317.0,1080568.0,1031736.0
DE000BASF111,,31386094.0,28651110.0,33549090.0,27985890.0,34583710.0,41505971.0,48923856.0,51668410.0,68259514.0,85900912.0,79781997.0,70727454.0,88201157.0,96810979.0,107828312.0,99996651.0,84309107.0,76792796.0,62194092.0,80191347.0,71876653.0,65589068.0,71147459.0,88789570.0,95541903.0,74431684.0,67311556.0
DE000BAY0017,,31861603.0,24491685.0,27986741.0,24918943.0,31086747.0,35541320.0,38785508.0,33099529.0,37569545.0,48004118.0,42152411.0,43485951.0,48452432.0,48115045.0,54455838.0,54284205.0,47912337.0,50495386.0,50543101.0,43550214.0,45397833.0,48150178.0,49798049.0,49796853.0,55512048.0,51460076.0,48071137.0
DE000CBK1001,,21125351.0,23456373.0,21638251.0,23207047.0,22920544.0,19361292.0,19498327.0,20036438.0,30607320.0,40131650.0,30758275.0,36099701.0,33794356.0,32309843.0,27008781.0,24120155.0,19276552.0,17832096.0,15386959.0,15780811.0,14600106.0,14395847.0,14606225.0,13410277.0,16241478.0,24832887.0,27011263.0
DE000CLS1001,,14722400.0,13534927.0,14321602.0,14613946.0,19734748.0,23065788.0,24962845.0,24768881.0,27985323.0,33128507.0,27952163.0,29993140.0,32143648.0,30330603.0,30502391.0,28938914.0,25324606.0,23432654.0,22821935.0,25675783.0,24186336.0,23416390.0,20589930.0,18919777.0,10127921.0,10000022.0,9548112.0
DE000ENAG999,,44331888.0,47598093.0,69110992.0,60139405.0,38781677.0,52926919.0,58319026.0,62679143.0,83293690.0,101879605.0,111089619.0,114152016.0,128232963.0,148784132.0,180916374.0,165527827.0,126539660.0,126683206.0,41253433.0,47219302.0,33905596.0,45339344.0,73306577.0,87388783.0,126540206.0,101204708.0,82637673.0
DE000KSAG888,,1293574.0,1158674.0,1948729.0,1876709.0,2424543.0,2846330.0,3364681.0,3403511.0,3837511.0,4956892.0,6139358.0,4986184.0,6895855.0,6784817.0,5389841.0,5340148.0,4335012.0,4551496.0,3735536.0,4511113.0,4632102.0,4501204.0,2925455.0,3629733.0,6210601.0,4183393.0,3767941.0
DE000PSM7770,,,1981376.0,2011523.0,1734962.0,2034404.0,2248311.0,2391152.0,2404949.0,2730599.0,4005951.0,3911040.0,3851956.0,4142650.0,3630494.0,3227084.0,3521843.0,3261837.0,3554320.0,4105567.0,5072048.0,4597583.0,4572304.0,4867940.0,5076724.0,4554616.0,4161140.0,4041169.0
DE000TUAG505,,20405933.0,16040938.0,19043976.0,19298791.0,21794860.0,23906629.0,23520769.0,22001039.0,26617081.0,32411266.0,23964179.0,17591245.0,23044318.0,23025225.0,25169938.0,24840124.0,21233585.0,19302026.0,18617701.0,23380799.0,21358977.0,21235063.0,5486205.0,7492743.0,19612528.0,22920729.0,24483006.0
DK0010181759,,3371634.0,3154823.0,3492632.0,3994279.0,5130202.0,5782125.0,6301126.0,6160113.0,7150616.0,8899549.0,10298323.0,11127658.0,11124521.0,11263046.0,12336210.0,12056539.0,9829556.0,9545630.0,9096561.0,10327957.0,9601120.0,9751059.0,9467498.0,10119321.0,10334819.0,10662204.0,10369813.0
DK0010234467,,3281252.0,2741956.0,2401197.0,2194187.0,2373426.0,2489958.0,2577566.0,1700358.0,2142765.0,3970889.0,4343939.0,4335106.0,3739294.0,3898058.0,4561576.0,4877362.0,3219680.0,2874760.0,2642933.0,3007754.0,2880198.0,3054845.0,2658908.0,2669925.0,3213626.0,3492873.0,2790729.0
DK0010244508,,,,,17459959.0,21877978.0,26235813.0,29059036.0,33790521.0,46080682.0,55460003.0,53570557.0,48726557.0,58424575.0,57150733.0,62792208.0,48231229.0,40918186.0,39817380.0,34744129.0,33765363.0,37918195.0,38433598.0,41752232.0,59151726.0,84716103.0,50961772.0,53017518.0
DK0010272632,,618326.0,707269.0,875584.0,848350.0,795568.0,791857.0,971424.0,1075717.0,594043.0,1189457.0,966198.0,886172.0,953070.0,985944.0,1147507.0,1230255.0,1118484.0,1227491.0,1256817.0,1601629.0,1629347.0,1860487.0,2175029.0,2395658.0,2748548.0,2625523.0,2486316.0
DK0010274414,,5679137.0,5305365.0,6539433.0,10502310.0,11511778.0,12558998.0,13324868.0,21507048.0,24780783.0,34405359.0,29492231.0,29623347.0,22373524.0,20376650.0,23423029.0,21204922.0,17726146.0,15815856.0,17214080.0,21140163.0,14989779.0,22505472.0,22114332.0,23668040.0,15362867.0,21449018.0,21203157.0
DK0010287663,,981032.0,791174.0,813769.0,744783.0,849924.0,972471.0,1352535.0,1416711.0,1882382.0,2689692.0,2375552.0,2190096.0,2676950.0,2764985.0,2800039.0,2863990.0,2417282.0,2422669.0,1131175.0,1838714.0,1719361.0,1482859.0,1772091.0,2153579.0,2274464.0,2771631.0,3352487.0
DK0010307958,,723283.0,723748.0,898636.0,939889.0,1124677.0,1168212.0,1040585.0,1069240.0,1609424.0,2196311.0,2335876.0,1915683.0,1597873.0,1659483.0,1737324.0,1701995.0,2153311.0,2425479.0,2214067.0,2456165.0,2070363.0,1992766.0,2055030.0,1972413.0,2283765.0,4298932.0,4228190.0
DK0010311471,,494211.0,423205.0,525625.0,498531.0,582531.0,707528.0,712284.0,733929.0,1056327.0,1473447.0,1537945.0,1385382.0,1103672.0,1005968.0,1094272.0,911958.0,787206.0,708685.0,676133.0,725370.0,640556.0,666869.0,702853.0,764940.0,854702.0,1260454.0,1348984.0
DK0060079531,,410746.0,475296.0,546537.0,2953301.0,2588339.0,2951679.0,3167810.0,3726312.0,5564820.0,6940455.0,6431298.0,6762008.0,7884268.0,7745438.0,8244577.0,8280809.0,7403024.0,7429945.0,9842283.0,12515764.0,12143375.0,14012247.0,18749012.0,27685760.0,34662422.0,21848208.0,23101384.0
DK0060336014,,,587889.0,629275.0,610965.0,814331.0,969031.0,1054769.0,1016944.0,1183908.0,1479214.0,1399475.0,1583080.0,1801293.0,1862378.0,2062246.0,2127902.0,1898528.0,2045137.0,2054549.0,2428093.0,2210456.0,2126821.0,2266080.0,2270522.0,2581756.0,2593501.0,3951955.0
DK0060448595,,415863.0,400328.0,450482.0,471640.0,812888.0,967862.0,1070528.0,1046573.0,1255444.0,1636920.0,1468195.0,1671529.0,1812037.0,1822508.0,2062246.0,2143663.0,1930071.0,2083405.0,2147238.0,2628108.0,2582961.0,2712162.0,3003219.0,3015568.0,3458667.0,3622556.0,3794795.0
DK0060477503,,1030544.0,1056136.0,1382454.0,935282.0,1239395.0,1635647.0,1846372.0,1875866.0,2183320.0,2735692.0,2741741.0,2442456.0,2369986.0,2352515.0,2372849.0,2467033.0,2268511.0,2441691.0,2559107.0,3116200.0,3172672.0,3322806.0,3599658.0,3424235.0,1411119.0,1419985.0,1483910.0
DK0060636678,,,,,1298546.0,1994982.0,2545898.0,2726572.0,2544384.0,2799467.0,3286171.0,2985868.0,3405646.0,3571280.0,3613829.0,3714209.0,3615585.0,2901049.0,2638581.0,2570003.0,2972663.0,2832425.0,3250896.0,3660466.0,3717181.0,5062465.0,5551852.0,5546483.0
DK0060738599,,246277.0,246110.0,370049.0,406405.0,566318.0,646192.0,753387.0,763575.0,885069.0,1091472.0,923197.0,1068354.0,1276762.0,1424870.0,1570457.0,1668300.0,1424163.0,1557734.0,1743650.0,2203848.0,2140870.0,2211455.0,2339988.0,2797035.0,2898279.0,3251911.0,3099290.0
DK0061539921,,432134.0,615219.0,806517.0,1103585.0,1494315.0,2050484.0,3336286.0,4321239.0,5004731.0,7202217.0,7729689.0,9259180.0,9541017.0,7700536.0,9861826.0,8219871.0,7848373.0,9177075.0,11069536.0,12371206.0,11603625.0,13417974.0,17861938.0,17605198.0,15847952.0,16606899.0,17829414.0
DK0061804697,,493302.0,547177.0,703005.0,887353.0,1369439.0,1660027.0,1704177.0,1468473.0,1604942.0,2184596.0,1938203.0,2576065.0,2735098.0,2836450.0,2717230.0,2764134.0,2052281.0,2131605.0,2271307.0,2879757.0,2782962.0,2520698.0,2857990.0,2475235.0,2683685.0,2885178.0,3041919.0
ES0109427734,,,,,503206.0,683492.0,787142.0,1003394.0,1126617.0,1212368.0,1389817.0,982744.0,907905.0,1067869.0,1025682.0,1015107.0,1121710.0,1001857.0,1057571.0,1103514.0,1308531.0,1195353.0,1149330.0,1042030.0,1088161.0,1040236.0,1049390.0,1049878.0
ES0112501012,,1406328.0,1513193.0,1812086.0,1991992.0,2320466.0,2491993.0,2765391.0,2852516.0,3177237.0,3980024.0,3032164.0,3066299.0,2350295.0,2376393.0,2795746.0,2644994.0,2405567.0,2683606.0,2657699.0,3118065.0,3035073.0,3110823.0,3485369.0,2741779.0,3246843.0,3331998.0,3239220.0
ES0113211835,,14772936.0,13362006.0,22988862.0,23664612.0,24633298.0,21838451.0,23398877.0,31579041.0,39398233.0,56690366.0,52949820.0,47978532.0,44739237.0,47538107.0,52987612.0,45158208.0,39870043.0,41305191.0,44792714.0,53040093.0,49143332.0,48219841.0,40261843.0,39956323.0,49666429.0,68867294.0,85682474.0
ES0113679I37,,1014456.0,838481.0,1047588.0,1167708.0,1296515.0,1413250.0,1445977.0,2028381.0,2794208.0,3976444.0,3890326.0,3505364.0,3170950.0,3599146.0,3888603.0,3653984.0,2941753.0,2720197.0,2717620.0,3314926.0,3204425.0,3261860.0,2491751.0,2600619.0,2871071.0,4920672.0,5546788.0
ES0113860A34,,1343207.0,1041487.0,1213859.0,1519528.0,1809569.0,2018597.0,2774845.0,4452465.0,5999812.0,8982225.0,6985510.0,4954774.0,4812326.0,5902592.0,8861565.0,10596241.0,8840380.0,8446756.0,8212646.0,8957716.0,7925462.0,7517067.0,7944496.0,6489185.0,7613329.0,11340452.0,11992173.0
ES0113900J37,,18772436.0,23490039.0,32899794.0,30142629.0,30934605.0,29633383.0,33327665.0,63747618.0,71067861.0,97565486.0,102040798.0,106646920.0,104516957.0,111229159.0,112345298.0,99159887.0,85619241.0,82505738.0,80438412.0,95561719.0,87128151.0,86833972.0,77842530.0,74695844.0,102455335.0,136480413.0,138828279.0
ES0116870314,,3046500.0,3081897.0,4565435.0,4762517.0,5655140.0,7002068.0,8166681.0,10307113.0,13426221.0,14960802.0,17343467.0,20759351.0,27106739.0,27761517.0,34108858.0,33753077.0,28065225.0,28357600.0,25054871.0,28987042.0,27912339.0,25471107.0,18457755.0,25010828.0,37160108.0,24432112.0,19872690.0
ES0117160111,,15811.0,73219.0,119621.0,91254.0,125078.0,123431.0,220250.0,591820.0,769780.0,120365.0,21544.0,150612.0,77524.0,289521.0,45127.0,17556.0,14711.0,17174.0,20209.0,88058.0,111814.0,110133.0,223610.0,266488.0,182600.0,57362.0,18360.0
ES0118594417,,578979.0,561788.0,631754.0,666753.0,937815.0,1221006.0,1406650.0,1453215.0,1825255.0,3213043.0,3047099.0,3506511.0,3530977.0,3541312.0,4063644.0,4095749.0,3370213.0,3163903.0,2971301.0,3770279.0,3586986.0,3566113.0,3682543.0,3854199.0,4239154.0,4727166.0,5030364.0
ES0122060314,,3750289.0,3721864.0,4169933.0,4454746.0,5901265.0,7527628.0,8192793.0,8569865.0,12301221.0,20575190.0,17948254.0,17718668.0,16728252.0,15483493.0,15274244.0,9092862.0,7184827.0,7059177.0,6431864.0,7216328.0,6869200.0,6939985.0,7407187.0,7522773.0,8430566.0,9750393.0,9356591.0
ES0124244E34,,3109806.0,2699927.0,3978254.0,4982159.0,5999502.0,6511560.0,7970821.0,8712768.0,10088764.0,18437554.0,18264602.0,22221896.0,23475223.0,25935060.0,28140876.0,28249889.0,25536905.0,23416489.0,24117572.0,27695623.0,24982868.0,24603254.0,23243420.0,23362757.0,24608602.0,27088026.0,26038618.0
ES0125220311,,2793495.0,2486205.0,2681454.0,2605640.0,3665756.0,4808512.0,5273023.0,5865800.0,8138288.0,11788027.0,16218269.0,9086043.0,8648509.0,8754171.0,9609154.0,8931350.0,7371348.0,7132756.0,6459777.0,9022194.0,8612043.0,7951042.0,7785372.0,9155165.0,12248120.0,18387009.0,19793269.0
ES0130670112,,7506570.0,12765561.0,14246510.0,13412726.0,17969509.0,20203574.0,22993949.0,21163005.0,25478421.0,25425803.0,27823306.0,34089202.0,40816148.0,40605631.0,44216607.0,42180194.0,24401387.0,21457596.0,20160396.0,24749556.0,22822773.0,21681678.0,20495385.0,23608912.0,35990546.0,27502195.0,21976821.0
ES0130960018,,,,46115.0,152297.0,466172.0,662344.0,743647.0,807509.0,983974.0,1178977.0,1071708.0,1230936.0,1355661.0,1473224.0,1616225.0,1728415.0,1368202.0,1304096.0,1283861.0,1691723.0,1484736.0,1275051.0,1267329.0,1102200.0,1047135.0,980406.0,934013.0
ES0132105018,,1442590.0,1389475.0,1826156.0,1568220.0,2683608.0,3624384.0,5266950.0,5093190.0,7314134.0,10229143.0,6467396.0,4176439.0,6214620.0,6154326.0,6238163.0,5361612.0,4968628.0,4601557.0,4288359.0,5754692.0,5746436.0,5256633.0,5615497.0,7575252.0,9505826.0,7138297.0,5583299.0
ES0134950F36,,85211.0,116988.0,124825.0,128395.0,163019.0,215663.0,212460.0,201197.0,240275.0,275618.0,248653.0,272513.0,279639.0,250565.0,241201.0,243856.0,217496.0,223159.0,247085.0,341506.0,371926.0,395195.0,457372.0,450237.0,480028.0,487376.0,509166.0
